isKilled,status,numberOfTestsRun,sourceFile,mutatedClass,mutatedMethod,methodDescription,lineNumber,mutator,killingTest,description
KILLED,true,1,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseNumberToken,Lnet/objecthunter/exp4j/tokenizer/Token;,255,MathMutator,net.objecthunter.exp4j.tokenizer.TokenizerTest.testTokenization1,Replaced integer addition with subtraction
KILLED,true,1,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseNumberToken,Lnet/objecthunter/exp4j/tokenizer/Token;,255,MathMutator,net.objecthunter.exp4j.tokenizer.TokenizerTest.testTokenization1,Replaced integer addition with subtraction
KILLED,true,1,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseNumberToken,Lnet/objecthunter/exp4j/tokenizer/Token;,255,MathMutator,net.objecthunter.exp4j.tokenizer.TokenizerTest.testTokenization1,Replaced integer subtraction with addition
KILLED,true,1,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseNumberToken,Lnet/objecthunter/exp4j/tokenizer/Token;,255,MathMutator,net.objecthunter.exp4j.tokenizer.TokenizerTest.testTokenization1,Replaced integer addition with subtraction
KILLED,true,1,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseNumberToken,Lnet/objecthunter/exp4j/tokenizer/Token;,255,MathMutator,net.objecthunter.exp4j.tokenizer.TokenizerTest.testTokenization1,Replaced integer subtraction with addition
KILLED,true,4,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseNumberToken,Lnet/objecthunter/exp4j/tokenizer/Token;,259,MathMutator,net.objecthunter.exp4j.tokenizer.TokenizerTest.testTokenization10,Replaced integer addition with subtraction
KILLED,true,1,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseNumberToken,Lnet/objecthunter/exp4j/tokenizer/Token;,262,MathMutator,net.objecthunter.exp4j.tokenizer.TokenizerTest.testTokenization1,Replaced integer addition with subtraction
KILLED,true,1,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseNumberToken,Lnet/objecthunter/exp4j/tokenizer/Token;,262,MathMutator,net.objecthunter.exp4j.tokenizer.TokenizerTest.testTokenization1,Replaced integer subtraction with addition
KILLED,true,1,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseNumberToken,Lnet/objecthunter/exp4j/tokenizer/Token;,262,MathMutator,net.objecthunter.exp4j.tokenizer.TokenizerTest.testTokenization1,Replaced integer addition with subtraction
KILLED,true,1,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseNumberToken,Lnet/objecthunter/exp4j/tokenizer/Token;,262,MathMutator,net.objecthunter.exp4j.tokenizer.TokenizerTest.testTokenization1,Replaced integer subtraction with addition
KILLED,true,1,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseNumberToken,Lnet/objecthunter/exp4j/tokenizer/Token;,265,MathMutator,net.objecthunter.exp4j.ExpressionBuilderTest.testExpression67,Replaced integer subtraction with addition
KILLED,true,1,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseNumberToken,Lnet/objecthunter/exp4j/tokenizer/Token;,251,NegateConditionalsMutator,net.objecthunter.exp4j.tokenizer.TokenizerTest.testTokenization1,negated conditional
KILLED,true,1,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseNumberToken,Lnet/objecthunter/exp4j/tokenizer/Token;,255,NegateConditionalsMutator,net.objecthunter.exp4j.tokenizer.TokenizerTest.testTokenization1,negated conditional
KILLED,true,5,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseNumberToken,Lnet/objecthunter/exp4j/tokenizer/Token;,255,NegateConditionalsMutator,net.objecthunter.exp4j.tokenizer.TokenizerTest.testTokenization11,negated conditional
KILLED,true,5,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseNumberToken,Lnet/objecthunter/exp4j/tokenizer/Token;,255,NegateConditionalsMutator,net.objecthunter.exp4j.tokenizer.TokenizerTest.testTokenization11,negated conditional
KILLED,true,1,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseNumberToken,Lnet/objecthunter/exp4j/tokenizer/Token;,256,NegateConditionalsMutator,net.objecthunter.exp4j.tokenizer.TokenizerTest.testTokenization1,negated conditional
KILLED,true,1,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseNumberToken,Lnet/objecthunter/exp4j/tokenizer/Token;,262,NegateConditionalsMutator,net.objecthunter.exp4j.tokenizer.TokenizerTest.testTokenization1,negated conditional
KILLED,true,1,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseNumberToken,Lnet/objecthunter/exp4j/tokenizer/Token;,262,NegateConditionalsMutator,net.objecthunter.exp4j.tokenizer.TokenizerTest.testTokenization1,negated conditional
KILLED,true,1,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseNumberToken,Lnet/objecthunter/exp4j/tokenizer/Token;,253,ReturnValsMutator,net.objecthunter.exp4j.tokenizer.TokenizerTest.testTokenization5,mutated return of Object value for net/objecthunter/exp4j/tokenizer/Tokenizer::parseNumberToken to ( if (x != null) null else throw new RuntimeException )
KILLED,true,1,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseNumberToken,Lnet/objecthunter/exp4j/tokenizer/Token;,268,ReturnValsMutator,net.objecthunter.exp4j.tokenizer.TokenizerTest.testTokenization1,mutated return of Object value for net/objecthunter/exp4j/tokenizer/Tokenizer::parseNumberToken to ( if (x != null) null else throw new RuntimeException )
KILLED,true,17,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseOperatorToken,Lnet/objecthunter/exp4j/tokenizer/Token;,206,ConditionalsBoundaryMutator,net.objecthunter.exp4j.ExpressionTest.testOperatorFactorial2,changed conditional boundary
KILLED,true,1,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseOperatorToken,Lnet/objecthunter/exp4j/tokenizer/Token;,203,IncrementsMutator,net.objecthunter.exp4j.tokenizer.TokenizerTest.testTokenization7,Changed increment from 1 to -1
KILLED,true,3,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseOperatorToken,Lnet/objecthunter/exp4j/tokenizer/Token;,202,MathMutator,net.objecthunter.exp4j.tokenizer.TokenizerTest.testTokenization20,Replaced integer addition with subtraction
KILLED,true,1,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseOperatorToken,Lnet/objecthunter/exp4j/tokenizer/Token;,202,MathMutator,net.objecthunter.exp4j.tokenizer.TokenizerTest.testTokenization5,Replaced integer addition with subtraction
KILLED,true,1,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseOperatorToken,Lnet/objecthunter/exp4j/tokenizer/Token;,203,MathMutator,net.objecthunter.exp4j.tokenizer.TokenizerTest.testTokenization7,Replaced integer addition with subtraction
TIMED_OUT,true,0,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseOperatorToken,Lnet/objecthunter/exp4j/tokenizer/Token;,209,MathMutator,,Replaced integer subtraction with addition
KILLED,true,1,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseOperatorToken,Lnet/objecthunter/exp4j/tokenizer/Token;,216,MathMutator,net.objecthunter.exp4j.tokenizer.TokenizerTest.testTokenization5,Replaced integer addition with subtraction
KILLED,true,3,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseOperatorToken,Lnet/objecthunter/exp4j/tokenizer/Token;,202,NegateConditionalsMutator,net.objecthunter.exp4j.tokenizer.TokenizerTest.testTokenization20,negated conditional
KILLED,true,42,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseOperatorToken,Lnet/objecthunter/exp4j/tokenizer/Token;,202,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionBuilderTest.testDocumentationExample9,negated conditional
KILLED,true,1,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseOperatorToken,Lnet/objecthunter/exp4j/tokenizer/Token;,206,NegateConditionalsMutator,net.objecthunter.exp4j.tokenizer.TokenizerTest.testTokenization5,negated conditional
KILLED,true,1,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseOperatorToken,Lnet/objecthunter/exp4j/tokenizer/Token;,208,NegateConditionalsMutator,net.objecthunter.exp4j.tokenizer.TokenizerTest.testTokenization5,negated conditional
KILLED,true,1,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseOperatorToken,Lnet/objecthunter/exp4j/tokenizer/Token;,218,ReturnValsMutator,net.objecthunter.exp4j.tokenizer.TokenizerTest.testTokenization5,mutated return of Object value for net/objecthunter/exp4j/tokenizer/Tokenizer::parseOperatorToken to ( if (x != null) null else throw new RuntimeException )
TIMED_OUT,true,0,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseOperatorToken,Lnet/objecthunter/exp4j/tokenizer/Token;,209,VoidMethodCallMutator,,removed call to java/lang/StringBuilder::setLength
KILLED,true,1,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseParentheses,Lnet/objecthunter/exp4j/tokenizer/Token;,138,MathMutator,net.objecthunter.exp4j.tokenizer.TokenizerTest.testTokenization12,Replaced integer addition with subtraction
KILLED,true,1,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseParentheses,Lnet/objecthunter/exp4j/tokenizer/Token;,133,NegateConditionalsMutator,net.objecthunter.exp4j.tokenizer.TokenizerTest.testTokenization12,negated conditional
KILLED,true,1,Tokenizer.java,net.objecthunter.exp4j.tokenizer.Tokenizer,parseParentheses,Lnet/objecthunter/exp4j/tokenizer/Token;,139,ReturnValsMutator,net.objecthunter.exp4j.tokenizer.TokenizerTest.testTokenization12,mutated return of Object value for net/objecthunter/exp4j/tokenizer/Tokenizer::parseParentheses to ( if (x != null) null else throw new RuntimeException )
NO_COVERAGE,false,0,Expression.java,net.objecthunter.exp4j.Expression,<init>,V,65,VoidMethodCallMutator,,removed call to java/util/Map::putAll
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,checkVariableName,V,88,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionBuilderTest.testExpressionBuilder9,negated conditional
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,checkVariableName,V,88,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionBuilderTest.testExpressionBuilder9,negated conditional
KILLED,true,15,Expression.java,net.objecthunter.exp4j.Expression,createDefaultVariables,Ljava/util/Map;,54,ReturnValsMutator,net.objecthunter.exp4j.ExpressionBuilderTest.testExpressionBuilder7,mutated return of Object value for net/objecthunter/exp4j/Expression::createDefaultVariables to ( if (x != null) null else throw new RuntimeException )
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,evaluate,D,183,ConditionalsBoundaryMutator,net.objecthunter.exp4j.ExpressionTest.testExpression1,changed conditional boundary
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,evaluate,D,196,ConditionalsBoundaryMutator,net.objecthunter.exp4j.ExpressionTest.testExpression1,changed conditional boundary
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,evaluate,D,212,ConditionalsBoundaryMutator,net.objecthunter.exp4j.ExpressionTest.testExpression2,changed conditional boundary
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,evaluate,D,217,ConditionalsBoundaryMutator,net.objecthunter.exp4j.ExpressionTest.testExpression2,changed conditional boundary
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,evaluate,D,223,ConditionalsBoundaryMutator,net.objecthunter.exp4j.ExpressionTest.testExpression1,changed conditional boundary
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,evaluate,D,217,IncrementsMutator,net.objecthunter.exp4j.ExpressionTest.testExpression2,Changed increment from -1 to 1
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,evaluate,D,183,IncrementsMutator,net.objecthunter.exp4j.ExpressionTest.testExpression1,Changed increment from 1 to -1
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,evaluate,D,217,MathMutator,net.objecthunter.exp4j.ExpressionTest.testExpression2,Replaced integer subtraction with addition
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,evaluate,D,183,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionTest.testExpression1,negated conditional
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,evaluate,D,185,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionTest.testExpression1,negated conditional
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,evaluate,D,187,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionTest.testExpression1,negated conditional
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,evaluate,D,190,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionBuilderTest.testUnicodeVariable1,negated conditional
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,evaluate,D,194,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionTest.testExpression1,negated conditional
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,evaluate,D,196,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionTest.testExpression1,negated conditional
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,evaluate,D,199,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionTest.testExpression1,negated conditional
KILLED,true,2,Expression.java,net.objecthunter.exp4j.Expression,evaluate,D,204,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionTest.testFactorial,negated conditional
KILLED,true,2,Expression.java,net.objecthunter.exp4j.Expression,evaluate,D,209,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionTest.testExpression2,negated conditional
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,evaluate,D,212,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionTest.testExpression2,negated conditional
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,evaluate,D,217,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionTest.testExpression2,negated conditional
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,evaluate,D,223,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionTest.testExpression1,negated conditional
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,evaluate,D,226,ReturnValsMutator,net.objecthunter.exp4j.ExpressionTest.testExpression1,replaced return of double value with -(x + 1) for net/objecthunter/exp4j/Expression::evaluate
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,evaluate,D,186,VoidMethodCallMutator,net.objecthunter.exp4j.ExpressionTest.testExpression1,removed call to net/objecthunter/exp4j/ArrayStack::push
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,evaluate,D,193,VoidMethodCallMutator,net.objecthunter.exp4j.ExpressionBuilderTest.testUnicodeVariable1,removed call to net/objecthunter/exp4j/ArrayStack::push
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,evaluate,D,203,VoidMethodCallMutator,net.objecthunter.exp4j.ExpressionTest.testExpression1,removed call to net/objecthunter/exp4j/ArrayStack::push
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,evaluate,D,207,VoidMethodCallMutator,net.objecthunter.exp4j.ExpressionTest.testFactorial,removed call to net/objecthunter/exp4j/ArrayStack::push
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,evaluate,D,220,VoidMethodCallMutator,net.objecthunter.exp4j.ExpressionTest.testExpression2,removed call to net/objecthunter/exp4j/ArrayStack::push
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,evaluateAsync,Ljava/util/concurrent/Future;,173,ReturnValsMutator,net.objecthunter.exp4j.ExpressionBuilderTest.testDocumentationExample2,mutated return of Object value for net/objecthunter/exp4j/Expression::evaluateAsync to ( if (x != null) null else throw new RuntimeException )
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,getVariableNames,Ljava/util/Set;,103,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionTest.testGetVariableNames1,negated conditional
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,getVariableNames,Ljava/util/Set;,106,ReturnValsMutator,net.objecthunter.exp4j.ExpressionTest.testGetVariableNames1,mutated return of Object value for net/objecthunter/exp4j/Expression::getVariableNames to ( if (x != null) null else throw new RuntimeException )
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,setVariable,Lnet/objecthunter/exp4j/Expression;,84,ReturnValsMutator,net.objecthunter.exp4j.ExpressionBuilderTest.testExpressionBuilder9,mutated return of Object value for net/objecthunter/exp4j/Expression::setVariable to ( if (x != null) null else throw new RuntimeException )
KILLED,true,4,Expression.java,net.objecthunter.exp4j.Expression,setVariable,Lnet/objecthunter/exp4j/Expression;,82,VoidMethodCallMutator,net.objecthunter.exp4j.ExpressionBuilderTest.testPostfixInvalidVariableName,removed call to net/objecthunter/exp4j/Expression::checkVariableName
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,setVariables,Lnet/objecthunter/exp4j/Expression;,97,ReturnValsMutator,net.objecthunter.exp4j.ExpressionBuilderTest.testVarMap,mutated return of Object value for net/objecthunter/exp4j/Expression::setVariables to ( if (x != null) null else throw new RuntimeException )
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,validate,Lnet/objecthunter/exp4j/ValidationResult;,169,ReturnValsMutator,net.objecthunter.exp4j.ExpressionTest.testFactorial,mutated return of Object value for net/objecthunter/exp4j/Expression::validate to ( if (x != null) null else throw new RuntimeException )
KILLED,true,2,Expression.java,net.objecthunter.exp4j.Expression,validate,Lnet/objecthunter/exp4j/ValidationResult;,139,ConditionalsBoundaryMutator,net.objecthunter.exp4j.ExpressionValidateTest.testValidateFunction,changed conditional boundary
SURVIVED,false,18,Expression.java,net.objecthunter.exp4j.Expression,validate,Lnet/objecthunter/exp4j/ValidationResult;,142,ConditionalsBoundaryMutator,,changed conditional boundary
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,validate,Lnet/objecthunter/exp4j/ValidationResult;,156,ConditionalsBoundaryMutator,net.objecthunter.exp4j.ExpressionTest.testFactorial,changed conditional boundary
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,validate,Lnet/objecthunter/exp4j/ValidationResult;,161,ConditionalsBoundaryMutator,net.objecthunter.exp4j.ExpressionTest.testFactorial,changed conditional boundary
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,validate,Lnet/objecthunter/exp4j/ValidationResult;,134,IncrementsMutator,net.objecthunter.exp4j.ExpressionTest.testFactorial,Changed increment from 1 to -1
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,validate,Lnet/objecthunter/exp4j/ValidationResult;,146,IncrementsMutator,net.objecthunter.exp4j.ExpressionValidateTest.testNoArgFunctionValidation,Changed increment from 1 to -1
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,validate,Lnet/objecthunter/exp4j/ValidationResult;,152,IncrementsMutator,net.objecthunter.exp4j.ExpressionTest.testFactorial,Changed increment from -1 to 1
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,validate,Lnet/objecthunter/exp4j/ValidationResult;,143,MathMutator,net.objecthunter.exp4j.ExpressionValidateTest.testValidateFunctionWithThreeArguments,Replaced integer subtraction with addition
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,validate,Lnet/objecthunter/exp4j/ValidationResult;,143,MathMutator,net.objecthunter.exp4j.ExpressionValidateTest.testValidateFunctionWithThreeArguments,Replaced integer subtraction with addition
KILLED,true,4,Expression.java,net.objecthunter.exp4j.Expression,validate,Lnet/objecthunter/exp4j/ValidationResult;,111,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionBuilderTest.testExpressionBuilder7,negated conditional
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,validate,Lnet/objecthunter/exp4j/ValidationResult;,114,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionTest.testFactorial,negated conditional
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,validate,Lnet/objecthunter/exp4j/ValidationResult;,116,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionBuilderTest.testExpressionBuilder7,negated conditional
KILLED,true,2,Expression.java,net.objecthunter.exp4j.Expression,validate,Lnet/objecthunter/exp4j/ValidationResult;,139,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionValidateTest.testValidateFunction,negated conditional
KILLED,true,3,Expression.java,net.objecthunter.exp4j.Expression,validate,Lnet/objecthunter/exp4j/ValidationResult;,142,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionValidateTest.testValidateFunctionWithThreeArguments,negated conditional
KILLED,true,2,Expression.java,net.objecthunter.exp4j.Expression,validate,Lnet/objecthunter/exp4j/ValidationResult;,144,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionValidateTest.testValidateFunction,negated conditional
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,validate,Lnet/objecthunter/exp4j/ValidationResult;,151,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionTest.testFactorial,negated conditional
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,validate,Lnet/objecthunter/exp4j/ValidationResult;,156,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionTest.testFactorial,negated conditional
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,validate,Lnet/objecthunter/exp4j/ValidationResult;,161,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionTest.testFactorial,negated conditional
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,validate,Lnet/objecthunter/exp4j/ValidationResult;,164,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionTest.testFactorial,negated conditional
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,validate,Lnet/objecthunter/exp4j/ValidationResult;,158,ReturnValsMutator,net.objecthunter.exp4j.ExpressionValidateTest.testValidateInvalidOperator,mutated return of Object value for net/objecthunter/exp4j/Expression::validate to ( if (x != null) null else throw new RuntimeException )
KILLED,true,1,Expression.java,net.objecthunter.exp4j.Expression,validate,Lnet/objecthunter/exp4j/ValidationResult;,164,ReturnValsMutator,net.objecthunter.exp4j.ExpressionTest.testFactorial,mutated return of Object value for net/objecthunter/exp4j/Expression::validate to ( if (x != null) null else throw new RuntimeException )
KILLED,true,1,Functions.java,net.objecthunter.exp4j.function.Functions,getBuiltinFunction,Lnet/objecthunter/exp4j/function/Function;,206,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionTest.testExpression2,negated conditional
KILLED,true,1,Functions.java,net.objecthunter.exp4j.function.Functions,getBuiltinFunction,Lnet/objecthunter/exp4j/function/Function;,208,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionTest.testExpression2,negated conditional
KILLED,true,1,Functions.java,net.objecthunter.exp4j.function.Functions,getBuiltinFunction,Lnet/objecthunter/exp4j/function/Function;,210,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionTest.testExpression2,negated conditional
KILLED,true,1,Functions.java,net.objecthunter.exp4j.function.Functions,getBuiltinFunction,Lnet/objecthunter/exp4j/function/Function;,212,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionTest.testExpression2,negated conditional
KILLED,true,1,Functions.java,net.objecthunter.exp4j.function.Functions,getBuiltinFunction,Lnet/objecthunter/exp4j/function/Function;,214,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionTest.testExpression2,negated conditional
KILLED,true,3,Functions.java,net.objecthunter.exp4j.function.Functions,getBuiltinFunction,Lnet/objecthunter/exp4j/function/Function;,216,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionValidateTest.testValidateNumber,negated conditional
KILLED,true,1,Functions.java,net.objecthunter.exp4j.function.Functions,getBuiltinFunction,Lnet/objecthunter/exp4j/function/Function;,218,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionTest.testExpression2,negated conditional
KILLED,true,1,Functions.java,net.objecthunter.exp4j.function.Functions,getBuiltinFunction,Lnet/objecthunter/exp4j/function/Function;,220,NegateConditionalsMutator,net.objecthunter.exp4j.ExpressionTest.testExpression2,negated conditional
