numCovered,numTestsCover,mutantAssert,classAssert,mmCOMP,mmNOCL,mmNOS,mmHLTH,mmHVOC,mmHEFF,mmHBUG,mmCREF,mmXMET,mmLMET,mmNLOC,mmNOC,mmNOA,mmMOD,mmHDIF,mmVDEC,mmEXCT,mmEXCR,mmCAST,mmTDN,mmHVOL,mmNAND,mmVREF,mmNOPR,mmMDN,mmNEXP,mmLOOP,ccNoMethods,ccLCOM,ccAVCC,ccNOS,ccHBUG,ccHEFF,ccUWCS,ccINST,ccPACK,ccRFC,ccCBO,ccMI,ccCCML,ccNLOC,ccRVF,ccF-IN,ccDIT,ccMINC,ccS-R,ccR-R,ccCOH,ccLMC,ccLCOM2,ccMAXCC,ccHVOL,ccHIER,ccNQU,ccFOUT,ccSuperclass,ccSIX,ccEXT,ccNSUP,ccTCC,ccNSUB,ccMPC,ccNCO,ccINTR,ccCCOM,ccHLTH,ccMOD,ppNoClasses,ppNOS,ppAVCC,ppHBUG,ppHEFF,ppHLTH,ppHVOL,ppMI,ppCCML,ppNLOC,ppRVF,ppTCC,ppCCOM,ppINST,ppDIST,ppFIN,ppNoMethods,ppMINC,ppABST,ppMAXCC,ppFOUT,operator,methodReturn,isKilled,killTest,rowNum,fullclass,fullmethod,key
19,2,0,426,8,8,20,124,37,15682.77,0.22,7,3,0,23,1,2,2,24.28,1,0,0,2,8,645.97,46,15,78,3,13,2,64,0.98,2.89,474,7.35,435992.4,65,1,22,66,25,79.67,883,622,28.0,7,1,109.05,0.0,0.0,0.03,12,184.0,13,22035.38,0,60,19,java.lang.Object,0.0,2,0,185,0,2,4,0,76,4398,1,55,2102,1.62,32.76,1447895.64,21291,98275.45,91.64,6238,2883,6,776,1322,0.44,0.06,15,479,121.02,0.49,17,12,ReturnValsMutator,I,yes,org.apache.commons.collections4.collectionutilstest.cardinalityofnull,627,org.apache.commons.collections4.collectionutils,org.apache.commons.collections4.collectionutils.cardinality,org.apache.commons.collections4.collectionutils.cardinality:627
28,5,0,426,2,5,3,23,18,678.21,0.03,1,1,0,5,1,1,2,7.07,0,0,0,0,1,95.91,9,2,14,1,3,0,64,0.98,2.89,474,7.35,435992.4,65,1,22,66,25,79.67,883,622,28.0,7,1,109.05,0.0,0.0,0.03,12,184.0,13,22035.38,0,60,19,java.lang.Object,0.0,2,0,185,0,2,4,0,76,4398,1,55,2102,1.62,32.76,1447895.64,21291,98275.45,91.64,6238,2883,6,776,1322,0.44,0.06,15,479,121.02,0.49,17,12,ConditionalsBoundaryMutator,V,yes,org.apache.commons.collections4.collectionutilstest.get,1195,org.apache.commons.collections4.collectionutils,org.apache.commons.collections4.collectionutils.checkindexbounds,org.apache.commons.collections4.collectionutils.checkindexbounds:1195
28,5,0,426,2,5,3,23,18,678.21,0.03,1,1,0,5,1,1,2,7.07,0,0,0,0,1,95.91,9,2,14,1,3,0,64,0.98,2.89,474,7.35,435992.4,65,1,22,66,25,79.67,883,622,28.0,7,1,109.05,0.0,0.0,0.03,12,184.0,13,22035.38,0,60,19,java.lang.Object,0.0,2,0,185,0,2,4,0,76,4398,1,55,2102,1.62,32.76,1447895.64,21291,98275.45,91.64,6238,2883,6,776,1322,0.44,0.06,15,479,121.02,0.49,17,12,NegateConditionalsMutator,V,yes,org.apache.commons.collections4.collectionutilstest.get,1195,org.apache.commons.collections4.collectionutils,org.apache.commons.collections4.collectionutils.checkindexbounds,org.apache.commons.collections4.collectionutils.checkindexbounds:1195
5,2,7,426,6,17,18,218,62,37274.07,0.43,14,13,0,27,2,4,2,28.72,5,0,0,2,6,1298.01,85,25,133,3,35,1,64,0.98,2.89,474,7.35,435992.4,65,1,22,66,25,79.67,883,622,28.0,7,1,109.05,0.0,0.0,0.03,12,184.0,13,22035.38,0,60,19,java.lang.Object,0.0,2,0,185,0,2,4,0,76,4398,1,55,2102,1.62,32.76,1447895.64,21291,98275.45,91.64,6238,2883,6,776,1322,0.44,0.06,15,479,121.02,0.49,17,12,ReturnValsMutator,method,yes,org.apache.commons.collections4.collectionutilstest.testcollate,1529,org.apache.commons.collections4.collectionutils,org.apache.commons.collections4.collectionutils.collate,org.apache.commons.collections4.collectionutils.collate:1529
4,2,7,426,6,17,18,218,62,37274.07,0.43,14,13,0,27,2,4,2,28.72,5,0,0,2,6,1298.01,85,25,133,3,35,1,64,0.98,2.89,474,7.35,435992.4,65,1,22,66,25,79.67,883,622,28.0,7,1,109.05,0.0,0.0,0.03,12,184.0,13,22035.38,0,60,19,java.lang.Object,0.0,2,0,185,0,2,4,0,76,4398,1,55,2102,1.62,32.76,1447895.64,21291,98275.45,91.64,6238,2883,6,776,1322,0.44,0.06,15,479,121.02,0.49,17,12,ReturnValsMutator,method,yes,org.apache.commons.collections4.collectionutilstest.testcollate,1569,org.apache.commons.collections4.collectionutils,org.apache.commons.collections4.collectionutils.collate,org.apache.commons.collections4.collectionutils.collate:1569
11,4,7,426,6,17,18,218,62,37274.07,0.43,14,13,0,27,2,4,2,28.72,5,0,0,2,6,1298.01,85,25,133,3,35,1,64,0.98,2.89,474,7.35,435992.4,65,1,22,66,25,79.67,883,622,28.0,7,1,109.05,0.0,0.0,0.03,12,184.0,13,22035.38,0,60,19,java.lang.Object,0.0,2,0,185,0,2,4,0,76,4398,1,55,2102,1.62,32.76,1447895.64,21291,98275.45,91.64,6238,2883,6,776,1322,0.44,0.06,15,479,121.02,0.49,17,12,NegateConditionalsMutator,method,yes,org.apache.commons.collections4.collectionutilstest.testcollateignoreduplicates,1591,org.apache.commons.collections4.collectionutils,org.apache.commons.collections4.collectionutils.collate,org.apache.commons.collections4.collectionutils.collate:1591
11,4,7,426,6,17,18,218,62,37274.07,0.43,14,13,0,27,2,4,2,28.72,5,0,0,2,6,1298.01,85,25,133,3,35,1,64,0.98,2.89,474,7.35,435992.4,65,1,22,66,25,79.67,883,622,28.0,7,1,109.05,0.0,0.0,0.03,12,184.0,13,22035.38,0,60,19,java.lang.Object,0.0,2,0,185,0,2,4,0,76,4398,1,55,2102,1.62,32.76,1447895.64,21291,98275.45,91.64,6238,2883,6,776,1322,0.44,0.06,15,479,121.02,0.49,17,12,NegateConditionalsMutator,method,yes,org.apache.commons.collections4.collectionutilstest.collateexception1,1591,org.apache.commons.collections4.collectionutils,org.apache.commons.collections4.collectionutils.collate,org.apache.commons.collections4.collectionutils.collate:1591
10,3,7,426,6,17,18,218,62,37274.07,0.43,14,13,0,27,2,4,2,28.72,5,0,0,2,6,1298.01,85,25,133,3,35,1,64,0.98,2.89,474,7.35,435992.4,65,1,22,66,25,79.67,883,622,28.0,7,1,109.05,0.0,0.0,0.03,12,184.0,13,22035.38,0,60,19,java.lang.Object,0.0,2,0,185,0,2,4,0,76,4398,1,55,2102,1.62,32.76,1447895.64,21291,98275.45,91.64,6238,2883,6,776,1322,0.44,0.06,15,479,121.02,0.49,17,12,NegateConditionalsMutator,method,yes,org.apache.commons.collections4.collectionutilstest.collateexception2,1594,org.apache.commons.collections4.collectionutils,org.apache.commons.collections4.collectionutils.collate,org.apache.commons.collections4.collectionutils.collate:1594
9,2,7,426,6,17,18,218,62,37274.07,0.43,14,13,0,27,2,4,2,28.72,5,0,0,2,6,1298.01,85,25,133,3,35,1,64,0.98,2.89,474,7.35,435992.4,65,1,22,66,25,79.67,883,622,28.0,7,1,109.05,0.0,0.0,0.03,12,184.0,13,22035.38,0,60,19,java.lang.Object,0.0,2,0,185,0,2,4,0,76,4398,1,55,2102,1.62,32.76,1447895.64,21291,98275.45,91.64,6238,2883,6,776,1322,0.44,0.06,15,479,121.02,0.49,17,12,NegateConditionalsMutator,method,yes,org.apache.commons.collections4.collectionutilstest.testcollateignoreduplicates,1603,org.apache.commons.collections4.collectionutils,org.apache.commons.collections4.collectionutils.collate,org.apache.commons.collections4.collectionutils.collate:1603
32,1,2,426,6,17,18,218,62,37274.07,0.43,14,13,0,27,2,4,2,28.72,5,0,0,2,6,1298.01,85,25,133,3,35,1,64,0.98,2.89,474,7.35,435992.4,65,1,22,66,25,79.67,883,622,28.0,7,1,109.05,0.0,0.0,0.03,12,184.0,13,22035.38,0,60,19,java.lang.Object,0.0,2,0,185,0,2,4,0,76,4398,1,55,2102,1.62,32.76,1447895.64,21291,98275.45,91.64,6238,2883,6,776,1322,0.44,0.06,15,479,121.02,0.49,17,12,NegateConditionalsMutator,method,yes,org.apache.commons.collections4.collectionutilstest.testcollateignoreduplicates,1609,org.apache.commons.collections4.collectionutils,org.apache.commons.collections4.collectionutils.collate,org.apache.commons.collections4.collectionutils.collate:1609
