numCovered,numTestsCover,mutantAssert,classAssert,mmCOMP,mmNOCL,mmNOS,mmHLTH,mmHVOC,mmHEFF,mmHBUG,mmCREF,mmXMET,mmLMET,mmNLOC,mmNOC,mmNOA,mmMOD,mmHDIF,mmVDEC,mmEXCT,mmEXCR,mmCAST,mmTDN,mmHVOL,mmNAND,mmVREF,mmNOPR,mmMDN,mmNEXP,mmLOOP,ccNoMethods,ccLCOM,ccAVCC,ccNOS,ccHBUG,ccHEFF,ccUWCS,ccINST,ccPACK,ccRFC,ccCBO,ccMI,ccCCML,ccNLOC,ccRVF,ccF-IN,ccDIT,ccMINC,ccS-R,ccR-R,ccCOH,ccLMC,ccLCOM2,ccMAXCC,ccHVOL,ccHIER,ccNQU,ccFOUT,ccSuperclass,ccSIX,ccEXT,ccNSUP,ccTCC,ccNSUB,ccMPC,ccNCO,ccINTR,ccCCOM,ccHLTH,ccMOD,ppNoClasses,ppNOS,ppAVCC,ppHBUG,ppHEFF,ppHLTH,ppHVOL,ppMI,ppCCML,ppNLOC,ppRVF,ppTCC,ppCCOM,ppINST,ppDIST,ppFIN,ppNoMethods,ppMINC,ppABST,ppMAXCC,ppFOUT,operator,methodReturn,isKilled,killTest,rowNum,fullclass,fullmethod,key
4,3,1,490,2,17,9,65,32,3871.32,0.11,9,7,0,13,1,2,2,11.91,1,1,0,0,3,325.0,27,7,38,1,9,0,117,0.06,2.62,805,11.23,536197.21,133,16,32,120,22,92.78,1707,1188,23.0,9,1,112.92,0.0,0.0,0.0,51,462.0,10,33697.2,0,59,13,java.lang.Object,0.0,3,0,306,0,3,58,0,191,6748,1,25,2759,2.1,34.54,1878775.06,21342,103608.42,112.77,7121,4005,12,929,805,0.3,0.66,7,443,113.24,0.04,21,3,ReturnValsMutator,method,yes,org.apache.commons.io.fileutilstestcase.testchecksum,2878,org.apache.commons.io.fileutils,org.apache.commons.io.fileutils.checksum,org.apache.commons.io.fileutils.checksum:2878
5,4,1,490,2,17,9,65,32,3871.32,0.11,9,7,0,13,1,2,2,11.91,1,1,0,0,3,325.0,27,7,38,1,9,0,117,0.06,2.62,805,11.23,536197.21,133,16,32,120,22,92.78,1707,1188,23.0,9,1,112.92,0.0,0.0,0.0,51,462.0,10,33697.2,0,59,13,java.lang.Object,0.0,3,0,306,0,3,58,0,191,6748,1,25,2759,2.1,34.54,1878775.06,21342,103608.42,112.77,7121,4005,12,929,805,0.3,0.66,7,443,113.24,0.04,21,3,VoidMethodCallMutator,method,yes,org.apache.commons.io.fileutilstestcase.testchecksumcrc32,2876,org.apache.commons.io.fileutils,org.apache.commons.io.fileutils.checksum,org.apache.commons.io.fileutils.checksum:2876
1,1,1,490,1,12,4,30,20,1030.06,0.04,3,2,1,5,2,1,2,7.94,1,1,0,0,0,129.66,13,3,17,0,3,0,117,0.06,2.62,805,11.23,536197.21,133,16,32,120,22,92.78,1707,1188,23.0,9,1,112.92,0.0,0.0,0.0,51,462.0,10,33697.2,0,59,13,java.lang.Object,0.0,3,0,306,0,3,58,0,191,6748,1,25,2759,2.1,34.54,1878775.06,21342,103608.42,112.77,7121,4005,12,929,805,0.3,0.66,7,443,113.24,0.04,21,3,ReturnValsMutator,J,yes,org.apache.commons.io.fileutilstestcase.testchecksumcrc32,2847,org.apache.commons.io.fileutils,org.apache.commons.io.fileutils.checksumcrc32,org.apache.commons.io.fileutils.checksumcrc32:2847
818,458,0,490,4,7,12,58,28,4461.23,0.09,2,0,2,14,1,1,2,16.0,2,1,1,0,4,278.83,24,7,34,2,6,1,117,0.06,2.62,805,11.23,536197.21,133,16,32,120,22,92.78,1707,1188,23.0,9,1,112.92,0.0,0.0,0.0,51,462.0,10,33697.2,0,59,13,java.lang.Object,0.0,3,0,306,0,3,58,0,191,6748,1,25,2759,2.1,34.54,1878775.06,21342,103608.42,112.77,7121,4005,12,929,805,0.3,0.66,7,443,113.24,0.04,21,3,NegateConditionalsMutator,V,yes,org.apache.commons.io.comparator.namefilecomparatortest.testsortarraynull,1685,org.apache.commons.io.fileutils,org.apache.commons.io.fileutils.cleandirectory,org.apache.commons.io.fileutils.cleandirectory:1685
1292,347,8,490,4,7,12,58,28,4461.23,0.09,2,0,2,14,1,1,2,16.0,2,1,1,0,4,278.83,24,7,34,2,6,1,117,0.06,2.62,805,11.23,536197.21,133,16,32,120,22,92.78,1707,1188,23.0,9,1,112.92,0.0,0.0,0.0,51,462.0,10,33697.2,0,59,13,java.lang.Object,0.0,3,0,306,0,3,58,0,191,6748,1,25,2759,2.1,34.54,1878775.06,21342,103608.42,112.77,7121,4005,12,929,805,0.3,0.66,7,443,113.24,0.04,21,3,VoidMethodCallMutator,V,yes,org.apache.commons.io.output.filewriterwithencodingtest.constructor_file_nullfile,1679,org.apache.commons.io.fileutils,org.apache.commons.io.fileutils.cleandirectory,org.apache.commons.io.fileutils.cleandirectory:1679
1,0,0,490,4,7,12,58,28,4461.23,0.09,2,0,2,14,1,1,2,16.0,2,1,1,0,4,278.83,24,7,34,2,6,1,117,0.06,2.62,805,11.23,536197.21,133,16,32,120,22,92.78,1707,1188,23.0,9,1,112.92,0.0,0.0,0.0,51,462.0,10,33697.2,0,59,13,java.lang.Object,0.0,3,0,306,0,3,58,0,191,6748,1,25,2759,2.1,34.54,1878775.06,21342,103608.42,112.77,7121,4005,12,929,805,0.3,0.66,7,443,113.24,0.04,21,3,NegateConditionalsMutator,V,yes,org.apache.commons.io.fileutilstestcase.testio276,2439,org.apache.commons.io.fileutils,org.apache.commons.io.fileutils.cleandirectoryonexit,org.apache.commons.io.fileutils.cleandirectoryonexit:2439
1,0,0,490,4,7,12,58,28,4461.23,0.09,2,0,2,14,1,1,2,16.0,2,1,1,0,4,278.83,24,7,34,2,6,1,117,0.06,2.62,805,11.23,536197.21,133,16,32,120,22,92.78,1707,1188,23.0,9,1,112.92,0.0,0.0,0.0,51,462.0,10,33697.2,0,59,13,java.lang.Object,0.0,3,0,306,0,3,58,0,191,6748,1,25,2759,2.1,34.54,1878775.06,21342,103608.42,112.77,7121,4005,12,929,805,0.3,0.66,7,443,113.24,0.04,21,3,VoidMethodCallMutator,V,yes,org.apache.commons.io.fileutilstestcase.testio276,2433,org.apache.commons.io.fileutils,org.apache.commons.io.fileutils.cleandirectoryonexit,org.apache.commons.io.fileutils.cleandirectoryonexit:2433
19,2,12,490,6,20,20,141,40,17190.8,0.25,5,9,0,28,6,2,2,22.91,3,1,0,0,7,750.39,56,18,85,1,24,0,117,0.06,2.62,805,11.23,536197.21,133,16,32,120,22,92.78,1707,1188,23.0,9,1,112.92,0.0,0.0,0.0,51,462.0,10,33697.2,0,59,13,java.lang.Object,0.0,3,0,306,0,3,58,0,191,6748,1,25,2759,2.1,34.54,1878775.06,21342,103608.42,112.77,7121,4005,12,929,805,0.3,0.66,7,443,113.24,0.04,21,3,NegateConditionalsMutator,Z,yes,org.apache.commons.io.fileutilstestcase.testcontentequals,724,org.apache.commons.io.fileutils,org.apache.commons.io.fileutils.contentequals,org.apache.commons.io.fileutils.contentequals:724
19,2,12,490,6,20,20,141,40,17190.8,0.25,5,9,0,28,6,2,2,22.91,3,1,0,0,7,750.39,56,18,85,1,24,0,117,0.06,2.62,805,11.23,536197.21,133,16,32,120,22,92.78,1707,1188,23.0,9,1,112.92,0.0,0.0,0.0,51,462.0,10,33697.2,0,59,13,java.lang.Object,0.0,3,0,306,0,3,58,0,191,6748,1,25,2759,2.1,34.54,1878775.06,21342,103608.42,112.77,7121,4005,12,929,805,0.3,0.66,7,443,113.24,0.04,21,3,NegateConditionalsMutator,Z,yes,org.apache.commons.io.fileutilstestcase.testcontentequals,728,org.apache.commons.io.fileutils,org.apache.commons.io.fileutils.contentequals,org.apache.commons.io.fileutils.contentequals:728
15,2,12,490,6,20,20,141,40,17190.8,0.25,5,9,0,28,6,2,2,22.91,3,1,0,0,7,750.39,56,18,85,1,24,0,117,0.06,2.62,805,11.23,536197.21,133,16,32,120,22,92.78,1707,1188,23.0,9,1,112.92,0.0,0.0,0.0,51,462.0,10,33697.2,0,59,13,java.lang.Object,0.0,3,0,306,0,3,58,0,191,6748,1,25,2759,2.1,34.54,1878775.06,21342,103608.42,112.77,7121,4005,12,929,805,0.3,0.66,7,443,113.24,0.04,21,3,NegateConditionalsMutator,Z,yes,org.apache.commons.io.fileutilstestcase.testcontentequals,733,org.apache.commons.io.fileutils,org.apache.commons.io.fileutils.contentequals,org.apache.commons.io.fileutils.contentequals:733
