numCovered,numTestsCover,mutantAssert,classAssert,mmCOMP,mmNOCL,mmNOS,mmHLTH,mmHVOC,mmHEFF,mmHBUG,mmCREF,mmXMET,mmLMET,mmNLOC,mmNOC,mmNOA,mmMOD,mmHDIF,mmVDEC,mmEXCT,mmEXCR,mmCAST,mmTDN,mmHVOL,mmNAND,mmVREF,mmNOPR,mmMDN,mmNEXP,mmLOOP,ccNoMethods,ccLCOM,ccAVCC,ccNOS,ccHBUG,ccHEFF,ccUWCS,ccINST,ccPACK,ccRFC,ccCBO,ccMI,ccCCML,ccNLOC,ccRVF,ccF-IN,ccDIT,ccMINC,ccS-R,ccR-R,ccCOH,ccLMC,ccLCOM2,ccMAXCC,ccHVOL,ccHIER,ccNQU,ccFOUT,ccSuperclass,ccSIX,ccEXT,ccNSUP,ccTCC,ccNSUB,ccMPC,ccNCO,ccINTR,ccCCOM,ccHLTH,ccMOD,ppNoClasses,ppNOS,ppAVCC,ppHBUG,ppHEFF,ppHLTH,ppHVOL,ppMI,ppCCML,ppNLOC,ppRVF,ppTCC,ppCCOM,ppINST,ppDIST,ppFIN,ppNoMethods,ppMINC,ppABST,ppMAXCC,ppFOUT,operator,methodReturn,isKilled,killTest,rowNum,fullclass,fullmethod,key
8,1,0,0,2,0,14,175,40,23570.0,0.31,4,6,0,18,0,4,1,25.31,4,0,0,0,2,931.34,94,45,81,1,38,0,10,1.0,10.9,521,9.46,8326439.31,11,1,4,10,5,60.05,49,549,48.0,1,1,59.82,0.0,0.0,0.1,9,18.0,68,28371.89,0,8,5,java.lang.Object,0.0,0,0,109,0,0,2,1,56,4609,1,6,1136,13.39,19.48,16131603.7,9333,58433.51,7.93,181,1144,101,241,70,0.67,0.17,2,18,56.41,0.17,75,4,ReturnValsMutator,method,yes,org.la4j.decomposition.eigendecompositortest.testdecompose,139,org.la4j.decomposition.eigendecompositor,org.la4j.decomposition.eigendecompositor.generateu,org.la4j.decomposition.eigendecompositor.generateu:139
8,1,0,0,2,0,14,175,40,23570.0,0.31,4,6,0,18,0,4,1,25.31,4,0,0,0,2,931.34,94,45,81,1,38,0,10,1.0,10.9,521,9.46,8326439.31,11,1,4,10,5,60.05,49,549,48.0,1,1,59.82,0.0,0.0,0.1,9,18.0,68,28371.89,0,8,5,java.lang.Object,0.0,0,0,109,0,0,2,1,56,4609,1,6,1136,13.39,19.48,16131603.7,9333,58433.51,7.93,181,1144,101,241,70,0.67,0.17,2,18,56.41,0.17,75,4,VoidMethodCallMutator,method,yes,org.la4j.decomposition.eigendecompositortest.testdecompose,134,org.la4j.decomposition.eigendecompositor,org.la4j.decomposition.eigendecompositor.generateu,org.la4j.decomposition.eigendecompositor.generateu:134
8,1,0,0,2,0,14,175,40,23570.0,0.31,4,6,0,18,0,4,1,25.31,4,0,0,0,2,931.34,94,45,81,1,38,0,10,1.0,10.9,521,9.46,8326439.31,11,1,4,10,5,60.05,49,549,48.0,1,1,59.82,0.0,0.0,0.1,9,18.0,68,28371.89,0,8,5,java.lang.Object,0.0,0,0,109,0,0,2,1,56,4609,1,6,1136,13.39,19.48,16131603.7,9333,58433.51,7.93,181,1144,101,241,70,0.67,0.17,2,18,56.41,0.17,75,4,VoidMethodCallMutator,method,yes,org.la4j.decomposition.eigendecompositortest.testdecompose,135,org.la4j.decomposition.eigendecompositor,org.la4j.decomposition.eigendecompositor.generateu,org.la4j.decomposition.eigendecompositor.generateu:135
8,1,0,0,2,0,14,175,40,23570.0,0.31,4,6,0,18,0,4,1,25.31,4,0,0,0,2,931.34,94,45,81,1,38,0,10,1.0,10.9,521,9.46,8326439.31,11,1,4,10,5,60.05,49,549,48.0,1,1,59.82,0.0,0.0,0.1,9,18.0,68,28371.89,0,8,5,java.lang.Object,0.0,0,0,109,0,0,2,1,56,4609,1,6,1136,13.39,19.48,16131603.7,9333,58433.51,7.93,181,1144,101,241,70,0.67,0.17,2,18,56.41,0.17,75,4,VoidMethodCallMutator,method,yes,org.la4j.decomposition.eigendecompositortest.testdecompose,137,org.la4j.decomposition.eigendecompositor,org.la4j.decomposition.eigendecompositor.generateu,org.la4j.decomposition.eigendecompositor.generateu:137
4,1,0,0,75,1,349,3037,107,7199497.95,6.82,6,16,1,350,1,2,2,351.64,83,0,0,0,78,20473.84,1510,856,1527,5,702,42,2,0.0,39.0,360,6.97,7210942.5,2,0,4,2,5,34.4,1,366,74.0,1,1,34.4,0.0,0.0,0.0,1,2.0,75,20899.78,0,2,5,java.lang.Object,0.0,0,0,78,0,0,0,1,1,3131,1,6,1136,13.39,19.48,16131603.7,9333,58433.51,7.93,181,1144,101,241,70,0.67,0.17,2,18,56.41,0.17,75,4,ConditionalsBoundaryMutator,method,yes,org.la4j.decomposition.singularvaluedecompositortest.testdecompose,36,org.la4j.decomposition.singularvaluedecompositor,org.la4j.decomposition.singularvaluedecompositor.decompose,org.la4j.decomposition.singularvaluedecompositor.decompose:36
28,1,0,0,75,1,349,3037,107,7199497.95,6.82,6,16,1,350,1,2,2,351.64,83,0,0,0,78,20473.84,1510,856,1527,5,702,42,2,0.0,39.0,360,6.97,7210942.5,2,0,4,2,5,34.4,1,366,74.0,1,1,34.4,0.0,0.0,0.0,1,2.0,75,20899.78,0,2,5,java.lang.Object,0.0,0,0,78,0,0,0,1,1,3131,1,6,1136,13.39,19.48,16131603.7,9333,58433.51,7.93,181,1144,101,241,70,0.67,0.17,2,18,56.41,0.17,75,4,ConditionalsBoundaryMutator,method,yes,org.la4j.decomposition.singularvaluedecompositortest.testdecompose,59,org.la4j.decomposition.singularvaluedecompositor,org.la4j.decomposition.singularvaluedecompositor.decompose,org.la4j.decomposition.singularvaluedecompositor.decompose:59
28,1,0,0,75,1,349,3037,107,7199497.95,6.82,6,16,1,350,1,2,2,351.64,83,0,0,0,78,20473.84,1510,856,1527,5,702,42,2,0.0,39.0,360,6.97,7210942.5,2,0,4,2,5,34.4,1,366,74.0,1,1,34.4,0.0,0.0,0.0,1,2.0,75,20899.78,0,2,5,java.lang.Object,0.0,0,0,78,0,0,0,1,1,3131,1,6,1136,13.39,19.48,16131603.7,9333,58433.51,7.93,181,1144,101,241,70,0.67,0.17,2,18,56.41,0.17,75,4,ConditionalsBoundaryMutator,method,yes,org.la4j.decomposition.singularvaluedecompositortest.testdecompose,70,org.la4j.decomposition.singularvaluedecompositor,org.la4j.decomposition.singularvaluedecompositor.decompose,org.la4j.decomposition.singularvaluedecompositor.decompose:70
20,1,0,0,75,1,349,3037,107,7199497.95,6.82,6,16,1,350,1,2,2,351.64,83,0,0,0,78,20473.84,1510,856,1527,5,702,42,2,0.0,39.0,360,6.97,7210942.5,2,0,4,2,5,34.4,1,366,74.0,1,1,34.4,0.0,0.0,0.0,1,2.0,75,20899.78,0,2,5,java.lang.Object,0.0,0,0,78,0,0,0,1,1,3131,1,6,1136,13.39,19.48,16131603.7,9333,58433.51,7.93,181,1144,101,241,70,0.67,0.17,2,18,56.41,0.17,75,4,ConditionalsBoundaryMutator,method,yes,org.la4j.decomposition.singularvaluedecompositortest.testdecompose,81,org.la4j.decomposition.singularvaluedecompositor,org.la4j.decomposition.singularvaluedecompositor.decompose,org.la4j.decomposition.singularvaluedecompositor.decompose:81
44,1,0,0,75,1,349,3037,107,7199497.95,6.82,6,16,1,350,1,2,2,351.64,83,0,0,0,78,20473.84,1510,856,1527,5,702,42,2,0.0,39.0,360,6.97,7210942.5,2,0,4,2,5,34.4,1,366,74.0,1,1,34.4,0.0,0.0,0.0,1,2.0,75,20899.78,0,2,5,java.lang.Object,0.0,0,0,78,0,0,0,1,1,3131,1,6,1136,13.39,19.48,16131603.7,9333,58433.51,7.93,181,1144,101,241,70,0.67,0.17,2,18,56.41,0.17,75,4,ConditionalsBoundaryMutator,method,yes,org.la4j.decomposition.singularvaluedecompositortest.testdecompose,88,org.la4j.decomposition.singularvaluedecompositor,org.la4j.decomposition.singularvaluedecompositor.decompose,org.la4j.decomposition.singularvaluedecompositor.decompose:88
44,1,0,0,75,1,349,3037,107,7199497.95,6.82,6,16,1,350,1,2,2,351.64,83,0,0,0,78,20473.84,1510,856,1527,5,702,42,2,0.0,39.0,360,6.97,7210942.5,2,0,4,2,5,34.4,1,366,74.0,1,1,34.4,0.0,0.0,0.0,1,2.0,75,20899.78,0,2,5,java.lang.Object,0.0,0,0,78,0,0,0,1,1,3131,1,6,1136,13.39,19.48,16131603.7,9333,58433.51,7.93,181,1144,101,241,70,0.67,0.17,2,18,56.41,0.17,75,4,ConditionalsBoundaryMutator,method,yes,org.la4j.decomposition.singularvaluedecompositortest.testdecompose,94,org.la4j.decomposition.singularvaluedecompositor,org.la4j.decomposition.singularvaluedecompositor.decompose,org.la4j.decomposition.singularvaluedecompositor.decompose:94
