numCovered,numTestsCover,mutantAssert,classAssert,mmCOMP,mmNOCL,mmNOS,mmHLTH,mmHVOC,mmHEFF,mmHBUG,mmCREF,mmXMET,mmLMET,mmNLOC,mmNOC,mmNOA,mmMOD,mmHDIF,mmVDEC,mmEXCT,mmEXCR,mmCAST,mmTDN,mmHVOL,mmNAND,mmVREF,mmNOPR,mmMDN,mmNEXP,mmLOOP,ccNoMethods,ccLCOM,ccAVCC,ccNOS,ccHBUG,ccHEFF,ccUWCS,ccINST,ccPACK,ccRFC,ccCBO,ccMI,ccCCML,ccNLOC,ccRVF,ccF-IN,ccDIT,ccMINC,ccS-R,ccR-R,ccCOH,ccLMC,ccLCOM2,ccMAXCC,ccHVOL,ccHIER,ccNQU,ccFOUT,ccSuperclass,ccSIX,ccEXT,ccNSUP,ccTCC,ccNSUB,ccMPC,ccNCO,ccINTR,ccCCOM,ccHLTH,ccMOD,ppNoClasses,ppNOS,ppAVCC,ppHBUG,ppHEFF,ppHLTH,ppHVOL,ppMI,ppCCML,ppNLOC,ppRVF,ppTCC,ppCCOM,ppINST,ppDIST,ppFIN,ppNoMethods,ppMINC,ppABST,ppMAXCC,ppFOUT,operator,methodReturn,isKilled,killTest,rowNum,fullclass,fullmethod,key
820,259,443,81,24,5,48,335,64,25030.19,0.67,2,1,0,51,1,1,2,12.45,0,0,0,0,24,2010.0,120,69,215,1,46,0,1,0.0,24.0,97,0.91,27684.49,25,24,0,2,4,13.07,8,79,101.0,3,1,61.18,0.0,0.0,1.0,0,0.0,24,2741.73,0,1,1,java.lang.Object,0.0,1,0,24,0,1,0,0,2,462,1,25,224,2.13,1.99,60237.77,1221,5982.33,153.29,75,285,101,66,11,0.2,0.76,4,31,113.41,0.04,24,1,NegateConditionalsMutator,method,True,net.objecthunter.exp4j.ExpressionTest.testExpression2,226,net.objecthunter.exp4j.function.functions,net.objecthunter.exp4j.function.functions.getbuiltinfunction,net.objecthunter.exp4j.function.functions.getbuiltinfunction:226
452,259,443,81,24,5,48,335,64,25030.19,0.67,2,1,0,51,1,1,2,12.45,0,0,0,0,24,2010.0,120,69,215,1,46,0,1,0.0,24.0,97,0.91,27684.49,25,24,0,2,4,13.07,8,79,101.0,3,1,61.18,0.0,0.0,1.0,0,0.0,24,2741.73,0,1,1,java.lang.Object,0.0,1,0,24,0,1,0,0,2,462,1,25,224,2.13,1.99,60237.77,1221,5982.33,153.29,75,285,101,66,11,0.2,0.76,4,31,113.41,0.04,24,1,NegateConditionalsMutator,method,True,net.objecthunter.exp4j.ExpressionTest.testExpression2,228,net.objecthunter.exp4j.function.functions,net.objecthunter.exp4j.function.functions.getbuiltinfunction,net.objecthunter.exp4j.function.functions.getbuiltinfunction:228
47033,258,442,81,24,5,48,335,64,25030.19,0.67,2,1,0,51,1,1,2,12.45,0,0,0,0,24,2010.0,120,69,215,1,46,0,1,0.0,24.0,97,0.91,27684.49,25,24,0,2,4,13.07,8,79,101.0,3,1,61.18,0.0,0.0,1.0,0,0.0,24,2741.73,0,1,1,java.lang.Object,0.0,1,0,24,0,1,0,0,2,462,1,25,224,2.13,1.99,60237.77,1221,5982.33,153.29,75,285,101,66,11,0.2,0.76,4,31,113.41,0.04,24,1,NegateConditionalsMutator,method,True,net.objecthunter.exp4j.ExpressionValidateTest.testValidateNumber,230,net.objecthunter.exp4j.function.functions,net.objecthunter.exp4j.function.functions.getbuiltinfunction,net.objecthunter.exp4j.function.functions.getbuiltinfunction:230
83,258,442,81,24,5,48,335,64,25030.19,0.67,2,1,0,51,1,1,2,12.45,0,0,0,0,24,2010.0,120,69,215,1,46,0,1,0.0,24.0,97,0.91,27684.49,25,24,0,2,4,13.07,8,79,101.0,3,1,61.18,0.0,0.0,1.0,0,0.0,24,2741.73,0,1,1,java.lang.Object,0.0,1,0,24,0,1,0,0,2,462,1,25,224,2.13,1.99,60237.77,1221,5982.33,153.29,75,285,101,66,11,0.2,0.76,4,31,113.41,0.04,24,1,NegateConditionalsMutator,method,True,net.objecthunter.exp4j.ExpressionValidateTest.testValidateNumber,236,net.objecthunter.exp4j.function.functions,net.objecthunter.exp4j.function.functions.getbuiltinfunction,net.objecthunter.exp4j.function.functions.getbuiltinfunction:236
47027,258,442,81,24,5,48,335,64,25030.19,0.67,2,1,0,51,1,1,2,12.45,0,0,0,0,24,2010.0,120,69,215,1,46,0,1,0.0,24.0,97,0.91,27684.49,25,24,0,2,4,13.07,8,79,101.0,3,1,61.18,0.0,0.0,1.0,0,0.0,24,2741.73,0,1,1,java.lang.Object,0.0,1,0,24,0,1,0,0,2,462,1,25,224,2.13,1.99,60237.77,1221,5982.33,153.29,75,285,101,66,11,0.2,0.76,4,31,113.41,0.04,24,1,NegateConditionalsMutator,method,True,net.objecthunter.exp4j.ExpressionValidateTest.testValidateNumber,238,net.objecthunter.exp4j.function.functions,net.objecthunter.exp4j.function.functions.getbuiltinfunction,net.objecthunter.exp4j.function.functions.getbuiltinfunction:238
47025,258,442,81,24,5,48,335,64,25030.19,0.67,2,1,0,51,1,1,2,12.45,0,0,0,0,24,2010.0,120,69,215,1,46,0,1,0.0,24.0,97,0.91,27684.49,25,24,0,2,4,13.07,8,79,101.0,3,1,61.18,0.0,0.0,1.0,0,0.0,24,2741.73,0,1,1,java.lang.Object,0.0,1,0,24,0,1,0,0,2,462,1,25,224,2.13,1.99,60237.77,1221,5982.33,153.29,75,285,101,66,11,0.2,0.76,4,31,113.41,0.04,24,1,NegateConditionalsMutator,method,True,net.objecthunter.exp4j.ExpressionValidateTest.testValidateNumber,240,net.objecthunter.exp4j.function.functions,net.objecthunter.exp4j.function.functions.getbuiltinfunction,net.objecthunter.exp4j.function.functions.getbuiltinfunction:240
452,258,442,81,24,5,48,335,64,25030.19,0.67,2,1,0,51,1,1,2,12.45,0,0,0,0,24,2010.0,120,69,215,1,46,0,1,0.0,24.0,97,0.91,27684.49,25,24,0,2,4,13.07,8,79,101.0,3,1,61.18,0.0,0.0,1.0,0,0.0,24,2741.73,0,1,1,java.lang.Object,0.0,1,0,24,0,1,0,0,2,462,1,25,224,2.13,1.99,60237.77,1221,5982.33,153.29,75,285,101,66,11,0.2,0.76,4,31,113.41,0.04,24,1,NegateConditionalsMutator,method,True,net.objecthunter.exp4j.ExpressionValidateTest.testValidateNumber,242,net.objecthunter.exp4j.function.functions,net.objecthunter.exp4j.function.functions.getbuiltinfunction,net.objecthunter.exp4j.function.functions.getbuiltinfunction:242
47013,258,442,81,24,5,48,335,64,25030.19,0.67,2,1,0,51,1,1,2,12.45,0,0,0,0,24,2010.0,120,69,215,1,46,0,1,0.0,24.0,97,0.91,27684.49,25,24,0,2,4,13.07,8,79,101.0,3,1,61.18,0.0,0.0,1.0,0,0.0,24,2741.73,0,1,1,java.lang.Object,0.0,1,0,24,0,1,0,0,2,462,1,25,224,2.13,1.99,60237.77,1221,5982.33,153.29,75,285,101,66,11,0.2,0.76,4,31,113.41,0.04,24,1,NegateConditionalsMutator,method,True,net.objecthunter.exp4j.ExpressionValidateTest.testValidateNumber,246,net.objecthunter.exp4j.function.functions,net.objecthunter.exp4j.function.functions.getbuiltinfunction,net.objecthunter.exp4j.function.functions.getbuiltinfunction:246
524,258,442,81,24,5,48,335,64,25030.19,0.67,2,1,0,51,1,1,2,12.45,0,0,0,0,24,2010.0,120,69,215,1,46,0,1,0.0,24.0,97,0.91,27684.49,25,24,0,2,4,13.07,8,79,101.0,3,1,61.18,0.0,0.0,1.0,0,0.0,24,2741.73,0,1,1,java.lang.Object,0.0,1,0,24,0,1,0,0,2,462,1,25,224,2.13,1.99,60237.77,1221,5982.33,153.29,75,285,101,66,11,0.2,0.76,4,31,113.41,0.04,24,1,NegateConditionalsMutator,method,True,net.objecthunter.exp4j.ExpressionValidateTest.testValidateNumber,250,net.objecthunter.exp4j.function.functions,net.objecthunter.exp4j.function.functions.getbuiltinfunction,net.objecthunter.exp4j.function.functions.getbuiltinfunction:250
311,22,57,81,24,5,48,335,64,25030.19,0.67,2,1,0,51,1,1,2,12.45,0,0,0,0,24,2010.0,120,69,215,1,46,0,1,0.0,24.0,97,0.91,27684.49,25,24,0,2,4,13.07,8,79,101.0,3,1,61.18,0.0,0.0,1.0,0,0.0,24,2741.73,0,1,1,java.lang.Object,0.0,1,0,24,0,1,0,0,2,462,1,25,224,2.13,1.99,60237.77,1221,5982.33,153.29,75,285,101,66,11,0.2,0.76,4,31,113.41,0.04,24,1,ReturnValsMutator,method,True,net.objecthunter.exp4j.tokenizer.TokenizerTest.testTokenization21,209,net.objecthunter.exp4j.function.functions,net.objecthunter.exp4j.function.functions.getbuiltinfunction,net.objecthunter.exp4j.function.functions.getbuiltinfunction:209
