numCovered,numTestsCover,mutantAssert,classAssert,mmCOMP,mmNOCL,mmNOS,mmHLTH,mmHVOC,mmHEFF,mmHBUG,mmCREF,mmXMET,mmLMET,mmNLOC,mmNOC,mmNOA,mmMOD,mmHDIF,mmVDEC,mmEXCT,mmEXCR,mmCAST,mmTDN,mmHVOL,mmNAND,mmVREF,mmNOPR,mmMDN,mmNEXP,mmLOOP,ccNoMethods,ccLCOM,ccAVCC,ccNOS,ccHBUG,ccHEFF,ccUWCS,ccINST,ccPACK,ccRFC,ccCBO,ccMI,ccCCML,ccNLOC,ccRVF,ccF-IN,ccDIT,ccMINC,ccS-R,ccR-R,ccCOH,ccLMC,ccLCOM2,ccMAXCC,ccHVOL,ccHIER,ccNQU,ccFOUT,ccSuperclass,ccSIX,ccEXT,ccNSUP,ccTCC,ccNSUB,ccMPC,ccNCO,ccINTR,ccCCOM,ccHLTH,ccMOD,ppNoClasses,ppNOS,ppAVCC,ppHBUG,ppHEFF,ppHLTH,ppHVOL,ppMI,ppCCML,ppNLOC,ppRVF,ppTCC,ppCCOM,ppINST,ppDIST,ppFIN,ppNoMethods,ppMINC,ppABST,ppMAXCC,ppFOUT,operator,methodReturn,isKilled,killTest,rowNum,fullclass,fullmethod,key
187,124,0,0,1,4,2,19,14,361.7,0.02,3,0,2,3,1,2,2,5.0,0,0,0,0,0,72.34,10,2,9,0,1,0,324,0.0,1.19,865,11.31,288388.94,324,0,6,324,63,136.74,1299,1520,16.0,16,1,136.51,0.0,0.0,0.0,28,324.0,8,33917.06,0,321,58,java.lang.Object,0.0,0,0,385,0,0,3,0,340,7947,2,90,4631,1.73,56.26,2611811.99,35593,168774.46,117.53,3889,6945,12,1457,764,0.6,0.19,2,840,117.3,0.21,19,3,ReturnValsMutator,method,yes,net.hydromatic.linq4j.test.expressiontest.testlambdacallstwoargmethod,255,net.hydromatic.linq4j.expressions.expressions,net.hydromatic.linq4j.expressions.expressions.block,net.hydromatic.linq4j.expressions.expressions.block:255
188,125,0,0,1,4,2,19,14,361.7,0.02,3,0,2,3,1,2,2,5.0,0,0,0,0,0,72.34,10,2,9,0,1,0,324,0.0,1.19,865,11.31,288388.94,324,0,6,324,63,136.74,1299,1520,16.0,16,1,136.51,0.0,0.0,0.0,28,324.0,8,33917.06,0,321,58,java.lang.Object,0.0,0,0,385,0,0,3,0,340,7947,2,90,4631,1.73,56.26,2611811.99,35593,168774.46,117.53,3889,6945,12,1457,764,0.6,0.19,2,840,117.3,0.21,19,3,ConditionalsBoundaryMutator,method,yes,net.hydromatic.linq4j.test.optimizertest.testconditionaliffalse,274,net.hydromatic.linq4j.expressions.expressions,net.hydromatic.linq4j.expressions.expressions.block,net.hydromatic.linq4j.expressions.expressions.block:274
187,124,0,0,1,4,2,19,14,361.7,0.02,3,0,2,3,1,2,2,5.0,0,0,0,0,0,72.34,10,2,9,0,1,0,324,0.0,1.19,865,11.31,288388.94,324,0,6,324,63,136.74,1299,1520,16.0,16,1,136.51,0.0,0.0,0.0,28,324.0,8,33917.06,0,321,58,java.lang.Object,0.0,0,0,385,0,0,3,0,340,7947,2,90,4631,1.73,56.26,2611811.99,35593,168774.46,117.53,3889,6945,12,1457,764,0.6,0.19,2,840,117.3,0.21,19,3,MathMutator,method,yes,net.hydromatic.linq4j.test.expressiontest.testlambdacallstwoargmethod,275,net.hydromatic.linq4j.expressions.expressions,net.hydromatic.linq4j.expressions.expressions.block,net.hydromatic.linq4j.expressions.expressions.block:275
188,125,0,0,1,4,2,19,14,361.7,0.02,3,0,2,3,1,2,2,5.0,0,0,0,0,0,72.34,10,2,9,0,1,0,324,0.0,1.19,865,11.31,288388.94,324,0,6,324,63,136.74,1299,1520,16.0,16,1,136.51,0.0,0.0,0.0,28,324.0,8,33917.06,0,321,58,java.lang.Object,0.0,0,0,385,0,0,3,0,340,7947,2,90,4631,1.73,56.26,2611811.99,35593,168774.46,117.53,3889,6945,12,1457,764,0.6,0.19,2,840,117.3,0.21,19,3,NegateConditionalsMutator,method,yes,net.hydromatic.linq4j.test.expressiontest.testlambdaprimitivetwoargs,273,net.hydromatic.linq4j.expressions.expressions,net.hydromatic.linq4j.expressions.expressions.block,net.hydromatic.linq4j.expressions.expressions.block:273
188,125,0,0,1,4,2,19,14,361.7,0.02,3,0,2,3,1,2,2,5.0,0,0,0,0,0,72.34,10,2,9,0,1,0,324,0.0,1.19,865,11.31,288388.94,324,0,6,324,63,136.74,1299,1520,16.0,16,1,136.51,0.0,0.0,0.0,28,324.0,8,33917.06,0,321,58,java.lang.Object,0.0,0,0,385,0,0,3,0,340,7947,2,90,4631,1.73,56.26,2611811.99,35593,168774.46,117.53,3889,6945,12,1457,764,0.6,0.19,2,840,117.3,0.21,19,3,NegateConditionalsMutator,method,yes,net.hydromatic.linq4j.test.expressiontest.testlambdaprimitivetwoargs,274,net.hydromatic.linq4j.expressions.expressions,net.hydromatic.linq4j.expressions.expressions.block,net.hydromatic.linq4j.expressions.expressions.block:274
188,125,0,0,1,4,2,19,14,361.7,0.02,3,0,2,3,1,2,2,5.0,0,0,0,0,0,72.34,10,2,9,0,1,0,324,0.0,1.19,865,11.31,288388.94,324,0,6,324,63,136.74,1299,1520,16.0,16,1,136.51,0.0,0.0,0.0,28,324.0,8,33917.06,0,321,58,java.lang.Object,0.0,0,0,385,0,0,3,0,340,7947,2,90,4631,1.73,56.26,2611811.99,35593,168774.46,117.53,3889,6945,12,1457,764,0.6,0.19,2,840,117.3,0.21,19,3,ReturnValsMutator,method,yes,net.hydromatic.linq4j.test.expressiontest.testlambdacallstwoargmethod,280,net.hydromatic.linq4j.expressions.expressions,net.hydromatic.linq4j.expressions.expressions.block,net.hydromatic.linq4j.expressions.expressions.block:280
1,1,0,0,1,4,2,19,14,361.7,0.02,3,0,2,3,1,2,2,5.0,0,0,0,0,0,72.34,10,2,9,0,1,0,324,0.0,1.19,865,11.31,288388.94,324,0,6,324,63,136.74,1299,1520,16.0,16,1,136.51,0.0,0.0,0.0,28,324.0,8,33917.06,0,321,58,java.lang.Object,0.0,0,0,385,0,0,3,0,340,7947,2,90,4631,1.73,56.26,2611811.99,35593,168774.46,117.53,3889,6945,12,1457,764,0.6,0.19,2,840,117.3,0.21,19,3,ReturnValsMutator,method,yes,net.hydromatic.linq4j.test.expressiontest.testlambdaprimitivetwoargs,288,net.hydromatic.linq4j.expressions.expressions,net.hydromatic.linq4j.expressions.expressions.block,net.hydromatic.linq4j.expressions.expressions.block:288
58,36,0,0,1,4,2,19,14,361.7,0.02,3,0,2,3,1,2,2,5.0,0,0,0,0,0,72.34,10,2,9,0,1,0,324,0.0,1.19,865,11.31,288388.94,324,0,6,324,63,136.74,1299,1520,16.0,16,1,136.51,0.0,0.0,0.0,28,324.0,8,33917.06,0,321,58,java.lang.Object,0.0,0,0,385,0,0,3,0,340,7947,2,90,4631,1.73,56.26,2611811.99,35593,168774.46,117.53,3889,6945,12,1457,764,0.6,0.19,2,840,117.3,0.21,19,3,ReturnValsMutator,method,yes,net.hydromatic.linq4j.test.expressiontest.testlambdacallstwoargmethod,263,net.hydromatic.linq4j.expressions.expressions,net.hydromatic.linq4j.expressions.expressions.block,net.hydromatic.linq4j.expressions.expressions.block:263
3,2,0,0,1,2,2,19,15,357.24,0.02,2,0,1,3,1,2,2,4.81,0,0,0,0,0,74.23,11,3,8,0,0,0,324,0.0,1.19,865,11.31,288388.94,324,0,6,324,63,136.74,1299,1520,16.0,16,1,136.51,0.0,0.0,0.0,28,324.0,8,33917.06,0,321,58,java.lang.Object,0.0,0,0,385,0,0,3,0,340,7947,2,90,4631,1.73,56.26,2611811.99,35593,168774.46,117.53,3889,6945,12,1457,764,0.6,0.19,2,840,117.3,0.21,19,3,NegateConditionalsMutator,method,yes,net.hydromatic.linq4j.test.expressiontest.testtype,490,net.hydromatic.linq4j.expressions.expressions,net.hydromatic.linq4j.expressions.expressions.box,net.hydromatic.linq4j.expressions.expressions.box:490
2,2,0,0,1,2,2,19,15,357.24,0.02,2,0,1,3,1,2,2,4.81,0,0,0,0,0,74.23,11,3,8,0,0,0,324,0.0,1.19,865,11.31,288388.94,324,0,6,324,63,136.74,1299,1520,16.0,16,1,136.51,0.0,0.0,0.0,28,324.0,8,33917.06,0,321,58,java.lang.Object,0.0,0,0,385,0,0,3,0,340,7947,2,90,4631,1.73,56.26,2611811.99,35593,168774.46,117.53,3889,6945,12,1457,764,0.6,0.19,2,840,117.3,0.21,19,3,ReturnValsMutator,method,yes,net.hydromatic.linq4j.test.expressiontest.testtype,491,net.hydromatic.linq4j.expressions.expressions,net.hydromatic.linq4j.expressions.expressions.box,net.hydromatic.linq4j.expressions.expressions.box:491
